,x_pos_s1,y_pos_s1,z_pos_s1,x_pos_s2,y_pos_s2,z_pos_s2,x_pos_s3,y_pos_s3,z_pos_s3,x_pos_s4,y_pos_s4,z_pos_s4,x_pos_s5,y_pos_s5,z_pos_s5
0,1599168.38,212000.0,121000.0,276510.56,2032482.31,121000.0,-1863594.75,1337119.95,121000.0,-1863594.75,-913119.95,121000.0,276510.56,-1608482.31,121000.0
1,1598123.02,225178.26,121000.0,262963.27,2036511.48,121000.0,-1872304.04,1326431.84,121000.0,-1856812.06,-923754.72,121000.0,288029.82,-1604366.86,121000.0
2,1598111.33,226778.22,121000.0,261438.01,2036994.78,121000.0,-1873235.02,1325130.58,121000.0,-1855862.18,-925042.25,121000.0,289547.86,-1603861.34,121000.0
3,1598098.31,228378.17,121000.0,259912.34,2037476.81,121000.0,-1874164.91,1323828.54,121000.0,-1854911.22,-926328.98,121000.0,291065.47,-1603354.54,121000.0
4,1598083.95,228978.1,121000.0,258386.28,2036957.56,121000.0,-1875093.71,1321525.73,121000.0,-1853959.18,-928614.91,121000.0,292582.66,-1603846.48,121000.0
5,1598068.26,230578.03,121000.0,256859.81,2037437.03,121000.0,-1876021.43,1320222.14,121000.0,-1853006.07,-929900.05,121000.0,294099.43,-1603337.15,121000.0
6,1598051.23,232177.94,121000.0,255332.94,2037915.23,121000.0,-1876948.05,1318917.77,121000.0,-1852051.89,-931184.39,121000.0,295615.77,-1602826.55,121000.0
7,1598032.85,233777.83,121000.0,253805.67,2038392.16,121000.0,-1877873.58,1317612.63,121000.0,-1851096.63,-932467.94,121000.0,297131.68,-1602314.68,121000.0
8,1598013.15,235377.71,121000.0,252278.01,2038867.8,121000.0,-1878798.02,1316306.72,121000.0,-1850140.3,-933750.68,121000.0,298647.17,-1601801.55,121000.0
9,1597992.1,236977.57,121000.0,250749.95,2039342.17,121000.0,-1879721.37,1315000.03,121000.0,-1849182.9,-935032.63,121000.0,300162.22,-1601287.15,121000.0
10,1597969.72,238577.41,121000.0,249221.49,2039815.26,121000.0,-1880643.63,1313692.58,121000.0,-1848224.43,-936313.77,121000.0,301676.85,-1600771.48,121000.0
11,1597946.0,240177.24,121000.0,247692.64,2040287.08,121000.0,-1881564.79,1312384.35,121000.0,-1847264.89,-937594.11,121000.0,303191.04,-1600254.55,121000.0
12,1597920.94,241777.04,121000.0,246163.39,2040757.61,121000.0,-1882484.86,1311075.35,121000.0,-1846304.28,-938873.65,121000.0,304704.8,-1599736.35,121000.0
13,1597894.55,243376.82,121000.0,244633.75,2041226.87,121000.0,-1883403.83,1309765.59,121000.0,-1845342.59,-940152.39,121000.0,306218.13,-1599216.89,121000.0
14,1597866.82,244976.58,121000.0,243103.72,2041694.85,121000.0,-1884321.71,1308455.06,121000.0,-1844379.84,-941430.32,121000.0,307731.02,-1598696.16,121000.0
15,1597837.75,246576.32,121000.0,241573.3,2042161.55,121000.0,-1885238.5,1307143.76,121000.0,-1843416.03,-942707.45,121000.0,309243.48,-1598174.17,121000.0
16,1597807.34,248176.03,121000.0,240042.49,2042626.97,121000.0,-1886154.19,1305831.69,121000.0,-1842451.14,-943983.77,121000.0,310755.5,-1597650.92,121000.0
17,1597775.6,249775.72,121000.0,238511.29,2043091.11,121000.0,-1887068.78,1304518.86,121000.0,-1841485.19,-945259.29,121000.0,312267.08,-1597126.4,121000.0
18,1597742.52,251375.37,121000.0,236979.7,2043553.97,121000.0,-1887982.27,1303205.27,121000.0,-1840518.17,-946533.99,121000.0,313778.22,-1596600.62,121000.0
19,1597708.1,252975.0,121000.0,235447.72,2044015.55,121000.0,-1888894.66,1301890.91,121000.0,-1839550.09,-947807.89,121000.0,315288.93,-1596073.57,121000.0
20,1597672.35,254574.6,121000.0,233915.37,2044475.85,121000.0,-1889805.96,1300575.79,121000.0,-1838580.94,-949080.98,121000.0,316799.19,-1595545.26,121000.0
21,1597635.26,256174.17,121000.0,232382.62,2044934.87,121000.0,-1890716.16,1299259.91,121000.0,-1837610.73,-950353.26,121000.0,318309.01,-1595015.69,121000.0
22,1597596.83,257773.71,121000.0,230849.5,2045392.6,121000.0,-1891625.25,1297943.27,121000.0,-1836639.46,-951624.72,121000.0,319818.38,-1594484.86,121000.0
23,1597557.06,259373.22,121000.0,229315.99,2045849.06,121000.0,-1892533.25,1296625.86,121000.0,-1835667.12,-952895.38,121000.0,321327.32,-1593952.77,121000.0
24,1597515.96,260972.69,121000.0,227782.1,2046304.23,121000.0,-1893440.14,1295307.71,121000.0,-1834693.72,-954165.22,121000.0,322835.8,-1593419.41,121000.0
25,1597473.52,262572.13,121000.0,226247.83,2046758.12,121000.0,-1894345.93,1293988.79,121000.0,-1833719.26,-955434.24,121000.0,324343.84,-1592884.8,121000.0
26,1596429.74,264171.53,121000.0,223713.18,2047210.73,121000.0,-1896250.62,1292669.11,121000.0,-1833743.74,-956702.46,121000.0,324851.44,-1592348.92,121000.0
27,1596384.63,265770.89,121000.0,222178.15,2047662.06,121000.0,-1897154.21,1291348.69,121000.0,-1832767.16,-957969.85,121000.0,326358.58,-1591811.79,121000.0
28,1596338.18,267370.22,121000.0,220642.75,2048112.1,121000.0,-1898056.69,1290027.5,121000.0,-1831789.52,-959236.43,121000.0,327865.28,-1591273.39,121000.0
29,1596290.39,267969.5,121000.0,219106.97,2047560.86,121000.0,-1898958.06,1287705.56,121000.0,-1830810.82,-961502.19,121000.0,329371.52,-1591733.74,121000.0
30,1596241.27,269568.75,121000.0,217570.82,2048008.33,121000.0,-1899858.34,1286382.87,121000.0,-1829831.07,-962767.13,121000.0,330877.31,-1591192.82,121000.0
31,1596190.81,271167.95,121000.0,216034.29,2048454.52,121000.0,-1900757.5,1285059.43,121000.0,-1828850.26,-964031.26,121000.0,332382.66,-1590650.65,121000.0
32,1596139.01,272767.12,121000.0,214497.39,2048899.43,121000.0,-1901655.56,1283735.24,121000.0,-1827868.39,-965294.56,121000.0,333887.54,-1590107.22,121000.0
33,1596085.88,274366.23,121000.0,212960.12,2049343.05,121000.0,-1902552.51,1282410.29,121000.0,-1826885.47,-966557.04,121000.0,335391.97,-1589562.53,121000.0
34,1596031.41,275965.31,121000.0,211422.48,2049785.39,121000.0,-1903448.36,1281084.6,121000.0,-1825901.49,-967818.7,121000.0,336895.95,-1589016.59,121000.0
35,1595975.6,277564.33,121000.0,209884.47,2050226.44,121000.0,-1904343.09,1279758.16,121000.0,-1824916.46,-969079.54,121000.0,338399.47,-1588469.39,121000.0
36,1595918.46,279163.31,121000.0,208346.1,2050666.2,121000.0,-1905236.72,1278430.97,121000.0,-1823930.37,-970339.55,121000.0,339902.53,-1587920.93,121000.0
37,1595859.98,280762.24,120000.0,206807.35,2051104.68,120000.0,-1906129.23,1277103.03,120000.0,-1822943.23,-971598.74,120000.0,341405.13,-1587371.21,120000.0
38,1595800.16,282361.12,120000.0,205268.24,2051541.88,120000.0,-1907020.64,1275774.35,120000.0,-1821955.04,-972857.1,120000.0,342907.27,-1586820.24,120000.0
39,1595739.01,283959.95,120000.0,203728.76,2051977.78,120000.0,-1907910.94,1274444.92,120000.0,-1820965.8,-974114.64,120000.0,344408.96,-1586268.02,120000.0
40,1595676.52,285558.73,120000.0,202188.92,2052412.4,120000.0,-1908800.12,1273114.75,120000.0,-1819975.5,-975371.35,120000.0,345910.18,-1585714.54,120000.0
41,1595612.7,287157.46,120000.0,200648.72,2052845.73,120000.0,-1909688.19,1271783.84,120000.0,-1818984.16,-976627.23,120000.0,347410.93,-1585159.8,120000.0
42,1595586.62,287801.17,120000.0,200028.46,2053019.85,120000.0,-1910045.46,1271247.74,120000.0,-1818584.7,-977132.68,120000.0,348015.08,-1584936.08,120000.0
43,1595520.92,289399.82,120000.0,198487.75,2053451.38,120000.0,-1910931.97,1269915.78,120000.0,-1817591.88,-978387.4,120000.0,349515.19,-1584379.59,120000.0
44,1595453.88,290998.42,120000.0,196946.68,2053881.62,120000.0,-1911817.37,1268583.09,120000.0,-1816598.02,-979641.29,120000.0,351014.83,-1583821.84,120000.0
45,1595385.51,292596.96,120000.0,195405.25,2054310.56,120000.0,-1912701.65,1267249.66,120000.0,-1815603.1,-980894.34,120000.0,352514.0,-1583262.84,120000.0
46,1595315.8,294195.44,120000.0,193863.46,2054738.23,120000.0,-1913584.82,1265915.49,120000.0,-1814607.15,-982146.57,120000.0,354012.7,-1582702.58,120000.0
47,1595244.76,295793.86,120000.0,192321.32,2055164.6,120000.0,-1914466.87,1264580.58,120000.0,-1813610.14,-983397.96,120000.0,355510.94,-1582141.08,120000.0
48,1595172.38,297392.22,120000.0,190778.82,2055589.68,120000.0,-1915347.81,1263244.93,120000.0,-1812612.09,-984648.52,120000.0,357008.7,-1581578.32,120000.0
49,1595098.66,298990.52,120000.0,189235.96,2056013.47,120000.0,-1916227.63,1261908.55,120000.0,-1811612.99,-985898.24,120000.0,358506.0,-1581014.31,120000.0
50,1595023.61,300588.76,120000.0,187692.76,2056435.98,120000.0,-1917106.33,1260571.43,120000.0,-1810612.85,-987147.13,120000.0,360002.82,-1580449.04,120000.0
51,1594947.22,302186.94,120000.0,186149.2,2056857.19,120000.0,-1917983.91,1259233.58,120000.0,-1809611.67,-988395.18,120000.0,361499.17,-1579882.53,120000.0
52,1594869.49,303785.05,120000.0,184605.28,2057277.11,120000.0,-1918860.38,1257894.99,120000.0,-1808609.44,-989642.39,120000.0,362995.05,-1579314.77,120000.0
53,1593790.43,305383.09,120000.0,182061.02,2057695.75,120000.0,-1920735.73,1256555.68,120000.0,-1808606.17,-990888.77,120000.0,363490.45,-1578745.75,120000.0
54,1593710.04,305981.07,120000.0,180516.41,2057113.09,120000.0,-1921609.95,1254215.63,120000.0,-1807601.86,-993134.3,120000.0,364985.37,-1579175.49,120000.0
55,1593628.31,307578.98,120000.0,178971.45,2057529.14,120000.0,-1922483.06,1252874.85,120000.0,-1806596.51,-994379.0,120000.0,366479.82,-1578603.98,120000.0
56,1593545.24,309176.83,120000.0,177426.14,2057943.9,120000.0,-1923355.04,1251533.35,120000.0,-1805590.12,-995622.86,120000.0,367973.79,-1578031.21,120000.0
57,1593460.84,310774.6,120000.0,175880.49,2058357.36,120000.0,-1924225.91,1250191.11,120000.0,-1804582.69,-996865.87,120000.0,369467.28,-1577457.2,120000.0
58,1593375.1,312372.3,120000.0,174334.49,2058769.54,120000.0,-1925095.65,1248848.15,120000.0,-1803574.22,-998108.04,120000.0,370960.29,-1576881.94,120000.0
59,1593288.02,313969.93,120000.0,172788.15,2059180.42,120000.0,-1925964.27,1247504.46,120000.0,-1802564.72,-999349.37,120000.0,372452.81,-1576305.44,120000.0
60,1593199.62,315567.48,120000.0,171241.46,2059590.01,120000.0,-1926831.76,1246160.04,120000.0,-1801554.17,-1000589.85,120000.0,373944.86,-1575727.68,120000.0
61,1593109.87,317164.96,120000.0,169694.43,2059998.31,120000.0,-1927698.13,1244814.9,120000.0,-1800542.59,-1001829.49,120000.0,375436.42,-1575148.68,120000.0
62,1593018.79,318762.37,120000.0,168147.07,2060405.31,120000.0,-1928563.38,1243469.04,120000.0,-1799529.98,-1003068.29,120000.0,376927.5,-1574568.44,120000.0
63,1592926.38,320359.7,120000.0,166599.36,2060811.02,120000.0,-1929427.5,1242122.45,120000.0,-1798516.32,-1004306.23,120000.0,378418.09,-1573986.94,120000.0
64,1592832.63,321956.95,120000.0,165051.31,2061215.44,120000.0,-1930290.5,1240775.15,120000.0,-1797501.64,-1005543.33,120000.0,379908.2,-1573404.2,120000.0
65,1592737.54,323554.12,120000.0,163502.93,2061618.56,120000.0,-1931152.37,1239427.12,120000.0,-1796485.92,-1006779.58,120000.0,381397.82,-1572820.22,120000.0
66,1592641.12,325151.21,120000.0,161954.21,2062020.39,120000.0,-1932013.11,1238078.37,120000.0,-1795469.17,-1008014.98,120000.0,382886.95,-1572234.99,120000.0
67,1592543.37,326748.23,120000.0,160405.15,2062420.92,120000.0,-1932872.72,1236728.9,120000.0,-1794451.38,-1009249.53,120000.0,384375.59,-1571648.52,120000.0
68,1592444.28,328345.15,120000.0,158855.76,2062820.16,120000.0,-1933731.21,1235378.71,120000.0,-1793432.56,-1010483.23,120000.0,385863.73,-1571060.8,120000.0
69,1592343.85,329942.0,120000.0,157306.04,2063218.1,120000.0,-1934588.56,1234027.81,120000.0,-1792412.72,-1011716.08,120000.0,387351.39,-1570471.84,120000.0
70,1592242.09,331538.76,120000.0,155755.98,2063614.75,120000.0,-1935444.79,1232676.19,120000.0,-1791391.84,-1012948.07,120000.0,388838.56,-1569881.63,120000.0
71,1592139.0,333135.43,120000.0,154205.6,2064010.1,120000.0,-1936299.89,1231323.86,120000.0,-1790369.93,-1014179.21,120000.0,390325.23,-1569290.18,120000.0
72,1592034.57,334732.02,120000.0,152654.88,2064404.16,120000.0,-1937153.86,1229970.81,120000.0,-1789347.0,-1015409.49,120000.0,391811.4,-1568697.49,120000.0
73,1591928.81,336328.52,120000.0,151103.84,2064796.91,120000.0,-1938006.69,1228617.05,120000.0,-1788323.03,-1016638.92,120000.0,393297.08,-1568103.56,120000.0
74,1591821.71,337924.94,120000.0,149552.46,2065188.38,120000.0,-1938858.39,1227262.57,120000.0,-1787298.04,-1017867.5,120000.0,394782.26,-1567508.38,120000.0
75,1591713.28,339521.26,120000.0,148000.77,2065578.54,120000.0,-1939708.97,1225907.39,120000.0,-1786272.03,-1019095.22,120000.0,396266.95,-1566911.97,120000.0
76,1591603.51,341117.49,120000.0,146448.74,2065967.41,120000.0,-1940558.4,1224551.49,120000.0,-1785244.98,-1020322.07,120000.0,397751.13,-1566314.31,120000.0
77,1591492.41,342713.63,120000.0,144896.39,2066354.98,120000.0,-1941406.71,1223194.88,120000.0,-1784216.91,-1021548.07,120000.0,399234.82,-1565715.42,120000.0
78,1591379.98,344309.67,120000.0,143343.72,2066741.26,120000.0,-1942253.88,1221837.57,120000.0,-1783187.82,-1022773.21,120000.0,400718.0,-1565115.28,120000.0
79,1591266.21,344905.62,120000.0,141790.72,2066126.23,120000.0,-1943099.91,1219479.55,120000.0,-1782157.7,-1024997.49,120000.0,402200.69,-1565513.9,120000.0
80,1590151.1,346501.47,120000.0,139237.41,2066509.91,120000.0,-1944944.81,1218120.82,120000.0,-1782126.56,-1026220.91,120000.0,402682.87,-1564911.29,120000.0
81,1590034.67,348097.23,120000.0,137683.77,2066892.29,120000.0,-1945788.58,1216761.38,120000.0,-1781094.4,-1027443.47,120000.0,404164.54,-1564307.44,120000.0
82,1589916.9,349692.89,120000.0,136129.81,2067273.37,120000.0,-1946631.2,1215401.24,120000.0,-1780061.22,-1028665.16,120000.0,405645.71,-1563702.34,120000.0
83,1589797.79,351288.45,120000.0,134575.54,2067653.15,120000.0,-1947472.69,1214040.4,120000.0,-1779027.01,-1029885.99,120000.0,407126.37,-1563096.01,120000.0
84,1589677.36,352883.91,120000.0,133020.95,2068031.63,120000.0,-1948313.05,1212678.85,120000.0,-1777991.79,-1031105.95,120000.0,408606.53,-1562488.45,120000.0
85,1589555.58,354479.27,119000.0,131466.04,2068408.81,119000.0,-1949152.26,1211316.61,119000.0,-1776955.55,-1032325.05,119000.0,410086.18,-1561879.64,119000.0
86,1589432.48,356074.53,119000.0,129910.82,2068784.69,119000.0,-1949990.33,1209953.66,119000.0,-1775918.28,-1033543.28,119000.0,411565.32,-1561269.6,119000.0
87,1589308.04,357669.68,119000.0,128355.29,2069159.27,119000.0,-1950827.27,1208590.01,119000.0,-1774880.0,-1034760.64,119000.0,413043.94,-1560658.32,119000.0
88,1589182.27,359264.73,119000.0,126799.44,2069532.56,119000.0,-1951663.06,1207225.66,119000.0,-1773840.71,-1035977.14,119000.0,414522.06,-1560045.81,119000.0
89,1589055.17,360859.68,119000.0,125243.28,2069904.54,119000.0,-1952497.72,1205860.61,119000.0,-1772800.39,-1037192.76,119000.0,415999.66,-1559432.06,119000.0
90,1588926.73,362454.51,119000.0,123686.81,2070275.22,119000.0,-1953331.23,1204494.87,119000.0,-1771759.06,-1038407.52,119000.0,417476.75,-1558817.08,119000.0
91,1588796.96,364049.24,119000.0,122130.03,2070644.6,119000.0,-1954163.6,1203128.43,119000.0,-1770716.72,-1039621.4,119000.0,418953.33,-1558200.86,119000.0
92,1588665.85,365643.86,119000.0,120572.95,2071012.67,119000.0,-1954994.83,1201761.29,119000.0,-1769673.36,-1040834.42,119000.0,420429.39,-1557583.41,119000.0
93,1588533.42,367238.37,119000.0,119015.55,2071379.45,119000.0,-1955824.92,1200393.46,119000.0,-1768628.99,-1042046.56,119000.0,421904.93,-1556964.72,119000.0
94,1588470.83,367986.32,119000.0,118284.87,2071551.06,119000.0,-1956213.92,1199751.58,119000.0,-1768138.72,-1042614.87,119000.0,422596.93,-1556674.07,119000.0
95,1588336.44,369580.66,119000.0,116727.03,2071915.92,119000.0,-1957042.32,1198382.73,119000.0,-1767092.86,-1043825.73,119000.0,424071.72,-1556053.58,119000.0
96,1588200.71,371174.9,119000.0,115168.88,2072279.48,119000.0,-1957869.58,1197013.19,119000.0,-1766045.99,-1045035.71,119000.0,425545.98,-1555431.85,119000.0
97,1588063.65,372769.01,119000.0,113610.43,2072641.74,119000.0,-1958695.7,1195642.96,119000.0,-1764998.11,-1046244.82,119000.0,427019.72,-1554808.89,119000.0
98,1587925.26,374363.02,119000.0,112051.68,2073002.69,119000.0,-1959520.67,1194272.04,119000.0,-1763949.21,-1047453.05,119000.0,428492.94,-1554184.69,119000.0
99,1587785.53,375956.9,119000.0,110492.63,2073362.35,119000.0,-1960344.49,1192900.43,119000.0,-1762899.31,-1048660.41,119000.0,429965.64,-1553559.27,119000.0
100,1587644.48,377550.67,119000.0,108933.27,2073720.7,119000.0,-1961167.17,1191528.13,119000.0,-1761848.4,-1049866.88,119000.0,431437.82,-1552932.62,119000.0
101,1587502.09,379144.33,119000.0,107373.62,2074077.74,119000.0,-1961988.7,1190155.14,119000.0,-1760796.48,-1051072.48,119000.0,432909.47,-1552304.73,119000.0
102,1587358.37,380737.86,119000.0,105813.67,2074433.48,119000.0,-1962809.08,1188781.47,119000.0,-1759743.55,-1052277.2,119000.0,434380.6,-1551675.62,119000.0
103,1587213.32,382331.27,119000.0,104253.42,2074787.92,119000.0,-1963628.32,1187407.12,119000.0,-1758689.62,-1053481.03,119000.0,435851.2,-1551045.27,119000.0
104,1587066.93,382924.56,119000.0,102692.88,2074141.05,119000.0,-1964446.4,1185032.07,119000.0,-1757634.68,-1055683.99,119000.0,437321.27,-1551413.7,119000.0
105,1586919.22,384517.73,119000.0,101132.04,2074492.88,119000.0,-1965263.34,1183656.35,119000.0,-1756578.73,-1056886.06,119000.0,438790.82,-1550780.9,119000.0
106,1586770.17,386110.77,119000.0,99570.91,2074843.41,119000.0,-1966079.12,1182279.94,119000.0,-1755521.78,-1058087.25,119000.0,440259.83,-1550146.86,119000.0
107,1585619.79,387703.69,119000.0,97009.48,2075192.63,119000.0,-1967893.75,1180902.86,119000.0,-1755463.83,-1059287.56,119000.0,440728.32,-1549511.61,119000.0
108,1585468.08,389296.48,119000.0,95447.77,2075540.54,119000.0,-1968707.24,1179525.09,119000.0,-1754404.88,-1060486.98,119000.0,442196.27,-1548875.12,119000.0
109,1585315.03,390889.14,119000.0,93885.76,2075887.15,119000.0,-1969519.57,1178146.64,119000.0,-1753344.92,-1061685.52,119000.0,443663.69,-1548237.41,119000.0
110,1585160.66,392481.68,119000.0,92323.46,2076232.45,119000.0,-1970330.75,1176767.51,119000.0,-1752283.96,-1062883.17,119000.0,445130.58,-1547598.47,119000.0
111,1585004.96,394074.08,119000.0,90760.88,2076576.45,119000.0,-1971140.77,1175387.71,119000.0,-1751222.0,-1064079.93,119000.0,446596.93,-1546958.31,119000.0
112,1584850.09,395644.44,119000.0,89219.53,2076914.43,119000.0,-1971938.51,1174026.24,119000.0,-1750173.68,-1065259.35,119000.0,448042.57,-1546325.76,119000.0
113,1584691.74,397236.58,119000.0,87656.38,2077255.83,119000.0,-1972746.25,1172645.09,119000.0,-1749109.73,-1066454.35,119000.0,449507.86,-1545683.16,119000.0
114,1584532.07,398828.59,119000.0,86092.94,2077595.93,119000.0,-1973552.83,1171263.27,119000.0,-1748044.79,-1067648.45,119000.0,450972.61,-1545039.34,119000.0
115,1584371.06,400420.47,119000.0,84529.22,2077934.72,119000.0,-1974358.25,1169880.77,119000.0,-1746978.85,-1068841.67,119000.0,452436.82,-1544394.29,119000.0
116,1584208.72,402012.22,119000.0,82965.22,2078272.2,119000.0,-1975162.52,1168497.6,119000.0,-1745911.91,-1070034.0,119000.0,453900.49,-1543748.02,119000.0
117,1584045.05,403603.82,119000.0,81400.93,2078608.37,119000.0,-1975965.63,1167113.76,119000.0,-1744843.97,-1071225.43,119000.0,455363.62,-1543100.53,119000.0
118,1583880.04,405195.29,119000.0,79836.37,2078943.24,119000.0,-1976767.58,1165729.25,119000.0,-1743775.04,-1072415.97,119000.0,456826.21,-1542451.81,119000.0
119,1583713.71,406786.62,119000.0,78271.52,2079276.79,119000.0,-1977568.38,1164344.07,119000.0,-1742705.12,-1073605.62,119000.0,458288.26,-1541801.87,119000.0
120,1583546.05,408377.81,119000.0,76706.4,2079609.04,119000.0,-1978368.01,1162958.22,119000.0,-1741634.2,-1074794.37,119000.0,459749.76,-1541150.71,119000.0
121,1583377.06,409968.86,119000.0,75141.0,2079939.99,119000.0,-1979166.49,1161571.71,119000.0,-1740562.28,-1075982.23,119000.0,461210.72,-1540498.33,119000.0
122,1583206.74,411559.77,119000.0,73575.32,2080269.62,119000.0,-1979963.81,1160184.52,119000.0,-1739489.38,-1077169.19,119000.0,462671.13,-1539844.73,119000.0
123,1583035.09,413150.54,119000.0,72009.37,2080597.94,119000.0,-1980759.97,1158796.67,119000.0,-1738415.48,-1078355.25,119000.0,464131.0,-1539189.9,119000.0
124,1582862.11,414741.16,119000.0,70443.15,2080924.96,119000.0,-1981554.98,1157408.16,119000.0,-1737340.59,-1079540.41,119000.0,465590.31,-1538533.86,119000.0
125,1582687.8,416331.64,119000.0,68876.65,2081250.66,119000.0,-1982348.81,1156018.98,119000.0,-1736264.72,-1080724.68,119000.0,467049.08,-1537876.6,119000.0
126,1582512.16,417921.97,119000.0,67309.88,2081575.06,119000.0,-1983141.49,1154629.13,119000.0,-1735187.85,-1081908.05,119000.0,468507.3,-1537218.12,119000.0
127,1582335.19,419512.15,119000.0,65742.84,2081898.15,119000.0,-1983933.01,1153238.63,119000.0,-1734109.99,-1083090.51,119000.0,469964.97,-1536558.41,119000.0
128,1582156.89,421102.19,119000.0,64175.53,2082219.92,119000.0,-1984723.36,1151847.46,119000.0,-1733031.15,-1084272.08,119000.0,471422.08,-1535897.5,119000.0
129,1581977.27,421692.07,119000.0,62607.95,2081540.39,119000.0,-1985512.55,1149455.64,119000.0,-1731951.32,-1086452.74,119000.0,472878.65,-1536235.36,119000.0
130,1581796.31,423281.8,119000.0,61040.1,2081859.55,119000.0,-1986300.58,1148063.15,119000.0,-1730870.5,-1087632.5,119000.0,474334.66,-1535572.01,119000.0
131,1581614.03,424871.39,119000.0,59471.99,2082177.39,119000.0,-1987087.44,1146670.01,119000.0,-1729788.69,-1088811.35,119000.0,475790.11,-1534907.44,119000.0
132,1581430.42,426460.82,119000.0,57903.62,2082493.93,119000.0,-1987873.14,1145276.21,119000.0,-1728705.9,-1089989.3,119000.0,477245.01,-1534241.65,119000.0
133,1581245.47,428050.09,118000.0,56334.98,2082809.15,118000.0,-1988657.67,1143881.75,118000.0,-1727622.13,-1091166.35,118000.0,478699.35,-1533574.65,118000.0
134,1580059.2,429639.21,118000.0,53766.07,2083123.06,118000.0,-1990441.03,1142486.64,118000.0,-1727537.37,-1092342.49,118000.0,479153.13,-1532906.43,118000.0
135,1579871.61,431228.18,118000.0,52196.91,2083435.66,118000.0,-1991223.23,1141090.88,118000.0,-1726451.63,-1093517.72,118000.0,480606.36,-1532236.99,118000.0
136,1579682.68,432816.98,118000.0,50627.48,2083746.95,118000.0,-1992004.27,1139694.46,118000.0,-1725364.91,-1094692.04,118000.0,482059.02,-1531566.35,118000.0
137,1579492.43,434405.63,118000.0,49057.79,2084056.93,118000.0,-1992784.13,1138297.38,118000.0,-1724277.21,-1095865.46,118000.0,483511.12,-1530894.49,118000.0
138,1579300.85,435994.12,118000.0,47487.85,2084365.59,118000.0,-1993562.83,1136899.66,118000.0,-1723188.53,-1097037.96,118000.0,484962.66,-1530221.41,118000.0
139,1579107.94,437582.45,118000.0,45917.65,2084672.95,118000.0,-1994340.36,1135501.29,118000.0,-1722098.86,-1098209.56,118000.0,486413.64,-1529547.12,118000.0
140,1578913.7,439170.61,118000.0,44347.19,2084978.99,118000.0,-1995116.72,1134102.26,118000.0,-1721008.22,-1099380.24,118000.0,487864.05,-1528871.62,118000.0
141,1578718.13,440758.62,118000.0,42776.48,2085283.71,118000.0,-1995891.91,1132702.59,118000.0,-1719916.6,-1100550.01,118000.0,489313.9,-1528194.91,118000.0
142,1578521.24,442346.46,118000.0,41205.51,2085587.13,118000.0,-1996665.93,1131302.27,118000.0,-1718824.0,-1101718.87,118000.0,490763.18,-1527516.98,118000.0
143,1578323.02,443934.13,118000.0,39634.29,2085889.23,118000.0,-1997438.78,1129901.31,118000.0,-1717730.43,-1102886.82,118000.0,492211.9,-1526837.85,118000.0
144,1578123.48,445521.64,118000.0,38062.81,2086190.02,118000.0,-1998210.45,1128499.7,118000.0,-1716635.88,-1104053.85,118000.0,493660.04,-1526157.5,118000.0
145,1577922.6,447108.98,118000.0,36491.09,2086489.49,118000.0,-1998980.96,1127097.44,118000.0,-1715540.36,-1105219.96,118000.0,495107.62,-1525475.94,118000.0
146,1577720.4,448696.15,118000.0,34919.12,2086787.65,118000.0,-1999750.29,1125694.54,118000.0,-1714443.86,-1106385.16,118000.0,496554.63,-1524793.18,118000.0
147,1577516.88,450283.15,118000.0,33346.89,2087084.49,118000.0,-2000518.45,1124291.0,118000.0,-1713346.38,-1107549.45,118000.0,498001.06,-1524109.2,118000.0
148,1577312.03,451869.99,118000.0,31774.42,2087380.03,118000.0,-2001285.44,1122886.82,118000.0,-1712247.94,-1108712.81,118000.0,499446.93,-1523424.02,118000.0
149,1577105.85,453456.65,118000.0,30201.71,2087674.24,118000.0,-2002051.25,1121481.99,118000.0,-1711148.52,-1109875.26,118000.0,500892.22,-1522737.63,118000.0
150,1576898.34,455043.13,118000.0,28628.75,2087967.15,118000.0,-2002815.89,1120076.53,118000.0,-1710048.13,-1111036.78,118000.0,502336.94,-1522050.02,118000.0
151,1576689.51,456629.45,118000.0,27055.54,2088258.73,118000.0,-2003579.36,1118670.43,118000.0,-1708946.77,-1112197.39,118000.0,503781.08,-1521361.22,118000.0
152,1576479.35,458215.58,118000.0,25482.09,2088549.01,118000.0,-2004341.64,1117263.69,118000.0,-1707844.44,-1113357.07,118000.0,505224.64,-1520671.2,118000.0
153,1576267.87,458801.55,118000.0,23908.4,2087837.96,118000.0,-2005102.76,1114856.31,118000.0,-1706741.14,-1115515.84,118000.0,506667.63,-1520979.98,118000.0
154,1576055.06,460387.33,118000.0,22334.47,2088125.6,118000.0,-2005862.69,1113448.3,118000.0,-1705636.88,-1116673.68,118000.0,508110.04,-1520287.55,118000.0
155,1575840.93,461972.94,118000.0,20760.3,2088411.93,118000.0,-2006621.45,1112039.65,118000.0,-1704531.64,-1117830.6,118000.0,509551.87,-1519593.92,118000.0
156,1575625.47,463558.36,118000.0,19185.89,2088696.94,118000.0,-2007379.03,1110630.37,118000.0,-1703425.44,-1118986.59,118000.0,510993.12,-1518899.08,118000.0
157,1575408.69,465143.61,118000.0,17611.24,2088980.63,118000.0,-2008135.43,1109220.46,118000.0,-1702318.28,-1120141.66,118000.0,512433.79,-1518203.04,118000.0
