,x_pos_s1,y_pos_s1,z_pos_s1,x_pos_s2,y_pos_s2,z_pos_s2,x_pos_s3,y_pos_s3,z_pos_s3,x_pos_s4,y_pos_s4,z_pos_s4,x_pos_s5,y_pos_s5,z_pos_s5
30,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
31,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
32,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
33,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
34,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
35,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
36,-225361.79,2121973.6,121000.0,79666.46,-1662617.5,121000.0,-1175989.94,1920607.17,121000.0,948050.59,-1226554.08,121000.0,-1905251.91,1278408.38,121000.0
37,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
38,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
39,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
40,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
41,-280089.92,2123812.49,120000.0,133069.02,-1650504.9,120000.0,-1224569.14,1895336.42,120000.0,988624.54,-1189780.4,120000.0,-1935163.07,1232540.4,120000.0
42,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
43,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
44,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
45,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
46,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
47,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
48,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
49,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
50,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
51,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
52,-225361.79,2121973.6,120000.0,79666.46,-1662617.5,120000.0,-1175989.94,1920607.17,120000.0,948050.59,-1226554.08,120000.0,-1905251.91,1278408.38,120000.0
53,-226361.79,2121973.6,120000.0,78666.46,-1662617.5,120000.0,-1176989.94,1920607.17,120000.0,947050.59,-1226554.08,120000.0,-1906251.91,1278408.38,120000.0
54,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
55,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
56,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
57,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
58,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
59,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
60,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
61,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
62,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
63,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
64,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
65,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
66,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
67,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
68,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
69,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
70,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
71,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
72,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
73,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
74,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
75,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
76,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
77,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
78,-226361.79,2120973.6,120000.0,78666.46,-1663617.5,120000.0,-1176989.94,1919607.17,120000.0,947050.59,-1227554.08,120000.0,-1906251.91,1277408.38,120000.0
79,-226361.79,2119973.6,120000.0,78666.46,-1664617.5,120000.0,-1176989.94,1918607.17,120000.0,947050.59,-1228554.08,120000.0,-1906251.91,1276408.38,120000.0
80,-227361.79,2119973.6,120000.0,77666.46,-1664617.5,120000.0,-1177989.94,1918607.17,120000.0,946050.59,-1228554.08,120000.0,-1907251.91,1276408.38,120000.0
81,-227361.79,2119973.6,120000.0,77666.46,-1664617.5,120000.0,-1177989.94,1918607.17,120000.0,946050.59,-1228554.08,120000.0,-1907251.91,1276408.38,120000.0
82,-227361.79,2119973.6,120000.0,77666.46,-1664617.5,120000.0,-1177989.94,1918607.17,120000.0,946050.59,-1228554.08,120000.0,-1907251.91,1276408.38,120000.0
83,-227361.79,2119973.6,120000.0,77666.46,-1664617.5,120000.0,-1177989.94,1918607.17,120000.0,946050.59,-1228554.08,120000.0,-1907251.91,1276408.38,120000.0
84,-227361.79,2119973.6,120000.0,77666.46,-1664617.5,120000.0,-1177989.94,1918607.17,120000.0,946050.59,-1228554.08,120000.0,-1907251.91,1276408.38,120000.0
85,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
86,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
87,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
88,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
89,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
90,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
91,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
92,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
93,-275999.64,2121685.34,119000.0,125145.93,-1653927.76,119000.0,-1221201.18,1896216.11,119000.0,982163.31,-1195928.29,119000.0,-1933900.78,1235684.82,119000.0
94,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
95,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
96,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
97,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
98,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
99,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
100,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
101,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
102,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
103,-227361.79,2119973.6,119000.0,77666.46,-1664617.5,119000.0,-1177989.94,1918607.17,119000.0,946050.59,-1228554.08,119000.0,-1907251.91,1276408.38,119000.0
104,-227361.79,2118973.6,119000.0,77666.46,-1665617.5,119000.0,-1177989.94,1917607.17,119000.0,946050.59,-1229554.08,119000.0,-1907251.91,1275408.38,119000.0
105,-227361.79,2118973.6,119000.0,77666.46,-1665617.5,119000.0,-1177989.94,1917607.17,119000.0,946050.59,-1229554.08,119000.0,-1907251.91,1275408.38,119000.0
106,-227361.79,2118973.6,119000.0,77666.46,-1665617.5,119000.0,-1177989.94,1917607.17,119000.0,946050.59,-1229554.08,119000.0,-1907251.91,1275408.38,119000.0
107,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
108,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
109,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
110,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
111,-229622.39,2119033.6,119000.0,77901.01,-1665355.57,119000.0,-1180117.57,1917040.46,119000.0,945997.44,-1228719.7,119000.0,-1908955.98,1274361.0,119000.0
112,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
113,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
114,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
115,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
116,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
117,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
118,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
119,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
120,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
121,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
122,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
123,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
124,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
125,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
126,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
127,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
128,-228361.79,2118973.6,119000.0,76666.46,-1665617.5,119000.0,-1178989.94,1917607.17,119000.0,945050.59,-1229554.08,119000.0,-1908251.91,1275408.38,119000.0
129,-228361.79,2117973.6,119000.0,76666.46,-1666617.5,119000.0,-1178989.94,1916607.17,119000.0,945050.59,-1230554.08,119000.0,-1908251.91,1274408.38,119000.0
130,-228361.79,2117973.6,119000.0,76666.46,-1666617.5,119000.0,-1178989.94,1916607.17,119000.0,945050.59,-1230554.08,119000.0,-1908251.91,1274408.38,119000.0
131,-228361.79,2117973.6,119000.0,76666.46,-1666617.5,119000.0,-1178989.94,1916607.17,119000.0,945050.59,-1230554.08,119000.0,-1908251.91,1274408.38,119000.0
132,-228361.79,2117973.6,119000.0,76666.46,-1666617.5,119000.0,-1178989.94,1916607.17,119000.0,945050.59,-1230554.08,119000.0,-1908251.91,1274408.38,119000.0
133,-228361.79,2117973.6,118000.0,76666.46,-1666617.5,118000.0,-1178989.94,1916607.17,118000.0,945050.59,-1230554.08,118000.0,-1908251.91,1274408.38,118000.0
134,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
135,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
136,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
137,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
138,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
139,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
140,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
141,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
142,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
143,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
144,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
145,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
146,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
147,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
148,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
149,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
150,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
151,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
152,-229361.79,2117973.6,118000.0,75666.46,-1666617.5,118000.0,-1179989.94,1916607.17,118000.0,944050.59,-1230554.08,118000.0,-1909251.91,1274408.38,118000.0
153,-229361.79,2116973.6,118000.0,75666.46,-1667617.5,118000.0,-1179989.94,1915607.17,118000.0,944050.59,-1231554.08,118000.0,-1909251.91,1273408.38,118000.0
